title,year,url,arxiv_id,doi,venue,primary_category,categories,pdf_url,source
Policy Agnostic RL: Offline RL and Online RL Fine-Tuning of Any Class and Backbone,2024,http://arxiv.org/abs/2412.06685v1,2412.06685v1,,,cs.LG,"cs.LG,cs.AI",https://arxiv.org/pdf/2412.06685v1,arxiv
Policy Decorator: Model-Agnostic Online Refinement for Large Policy Model,2024,http://arxiv.org/abs/2412.13630v1,2412.13630v1,,,cs.RO,"cs.RO,cs.AI,cs.LG",https://arxiv.org/pdf/2412.13630v1,arxiv
Policy-Guided Diffusion,2024,http://arxiv.org/abs/2404.06356v1,2404.06356v1,,,cs.LG,"cs.LG,cs.AI,cs.RO",https://arxiv.org/pdf/2404.06356v1,arxiv
Practice Makes Perfect: Planning to Learn Skill Parameter Policies,2024,http://arxiv.org/abs/2402.15025v2,2402.15025v2,,,cs.RO,"cs.RO,cs.LG",https://arxiv.org/pdf/2402.15025v2,arxiv
Predictive Reachability for Embodiment Selection in Mobile Manipulation Behaviors,2024,http://arxiv.org/abs/2410.21059v1,2410.21059v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2410.21059v1,arxiv
Proleptic Temporal Ensemble for Improving the Speed of Robot Tasks Generated by Imitation Learning,2024,http://arxiv.org/abs/2410.16981v2,2410.16981v2,10.7746/jkros.2025.20.1.061,"J. Korea Robot. Soc. Vol. 20, No. 1, pp. 61-68, 2025",cs.RO,cs.RO,https://arxiv.org/pdf/2410.16981v2,arxiv
Pushing the Limits of Cross-Embodiment Learning for Manipulation and Navigation,2024,http://arxiv.org/abs/2402.19432v1,2402.19432v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2402.19432v1,arxiv
QUART-Online: Latency-Free Large Multimodal Language Model for Quadruped Robot Learning,2024,http://arxiv.org/abs/2412.15576v5,2412.15576v5,,,cs.RO,"cs.RO,cs.CV",https://arxiv.org/pdf/2412.15576v5,arxiv
Quality Diversity for Robot Learning: Limitations and Future Directions,2024,http://arxiv.org/abs/2407.17515v1,2407.17515v1,10.1145/3638530.3654431,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2407.17515v1,arxiv
RAMPA: Robotic Augmented Reality for Machine Programming by DemonstrAtion,2024,http://arxiv.org/abs/2410.13412v2,2410.13412v2,10.1109/LRA.2025.3546109,"IEEE Robotics and Automation Letters (RA-L), 2025",cs.RO,"cs.RO,cs.HC,cs.LG",https://arxiv.org/pdf/2410.13412v2,arxiv
RM4D: A Combined Reachability and Inverse Reachability Map for Common 6-/7-axis Robot Arms by Dimensionality Reduction to 4D,2024,http://arxiv.org/abs/2410.06968v1,2410.06968v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2410.06968v1,arxiv
RMMI: Reactive Mobile Manipulation using an Implicit Neural Map,2024,http://arxiv.org/abs/2408.16206v2,2408.16206v2,,,cs.RO,cs.RO,https://arxiv.org/pdf/2408.16206v2,arxiv
RP1M: A Large-Scale Motion Dataset for Piano Playing with Bi-Manual Dexterous Robot Hands,2024,http://arxiv.org/abs/2408.11048v2,2408.11048v2,,,cs.RO,"cs.RO,cs.AI,cs.LG",https://arxiv.org/pdf/2408.11048v2,arxiv
Re-Mix: Optimizing Data Mixtures for Large Scale Imitation Learning,2024,http://arxiv.org/abs/2408.14037v1,2408.14037v1,,,cs.RO,"cs.RO,cs.LG",https://arxiv.org/pdf/2408.14037v1,arxiv
ReMoBot: Retrieval-Based Few-Shot Imitation Learning for Mobile Manipulation with Vision Foundation Models,2024,http://arxiv.org/abs/2408.15919v3,2408.15919v3,,,cs.RO,cs.RO,https://arxiv.org/pdf/2408.15919v3,arxiv
Real-Time Whole-Body Control of Legged Robots with Model-Predictive Path Integral Control,2024,http://arxiv.org/abs/2409.10469v1,2409.10469v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2409.10469v1,arxiv
Real-World Robot Applications of Foundation Models: A Review,2024,http://arxiv.org/abs/2402.05741v2,2402.05741v2,10.1080/01691864.2024.2408593,,cs.RO,"cs.RO,cs.AI,cs.CV,cs.LG",https://arxiv.org/pdf/2402.05741v2,arxiv
Redundancy-aware Action Spaces for Robot Learning,2024,http://arxiv.org/abs/2406.04144v1,2406.04144v1,,,cs.RO,"cs.RO,cs.AI,cs.CV,cs.LG",https://arxiv.org/pdf/2406.04144v1,arxiv
Reinforcement-learning robotic sailboats: simulator and preliminary results,2024,http://arxiv.org/abs/2402.03337v1,2402.03337v1,,"NeurIPS 2023 Workshop on Robot Learning Workshop: Pretraining, Fine-Tuning, and Generalization with Large Scale Models, Dec 2023, New Orelans, United States",cs.RO,"cs.RO,cs.AI,cs.LG",https://arxiv.org/pdf/2402.03337v1,arxiv
Repairing Neural Networks for Safety in Robotic Systems using Predictive Models,2024,http://arxiv.org/abs/2411.04408v1,2411.04408v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2411.04408v1,arxiv
Rethinking the Intermediate Features in Adversarial Attacks: Misleading Robotic Models via Adversarial Distillation,2024,http://arxiv.org/abs/2411.15222v1,2411.15222v1,,,cs.LG,"cs.LG,cs.AI,cs.RO",https://arxiv.org/pdf/2411.15222v1,arxiv
Review of Autonomous Mobile Robots for the Warehouse Environment,2024,http://arxiv.org/abs/2406.08333v1,2406.08333v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2406.08333v1,arxiv
"Review on Fault Diagnosis and Fault-Tolerant Control Scheme for Robotic Manipulators: Recent Advances in AI, Machine Learning, and Digital Twin",2024,http://arxiv.org/abs/2402.02980v1,2402.02980v1,,,cs.RO,"cs.RO,cs.LG,eess.SY",https://arxiv.org/pdf/2402.02980v1,arxiv
Revolutionizing Battery Disassembly: The Design and Implementation of a Battery Disassembly Autonomous Mobile Manipulator Robot(BEAM-1),2024,http://arxiv.org/abs/2407.06590v1,2407.06590v1,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2407.06590v1,arxiv
RoCoDA: Counterfactual Data Augmentation for Data-Efficient Robot Learning from Demonstrations,2024,http://arxiv.org/abs/2411.16959v2,2411.16959v2,,,cs.RO,"cs.RO,cs.AI,cs.CV,cs.LG",https://arxiv.org/pdf/2411.16959v2,arxiv
RoVi-Aug: Robot and Viewpoint Augmentation for Cross-Embodiment Robot Learning,2024,http://arxiv.org/abs/2409.03403v2,2409.03403v2,,,cs.RO,cs.RO,https://arxiv.org/pdf/2409.03403v2,arxiv
RoadRunner M&M -- Learning Multi-range Multi-resolution Traversability Maps for Autonomous Off-road Navigation,2024,http://arxiv.org/abs/2409.10940v1,2409.10940v1,,,cs.RO,"cs.RO,cs.CV",https://arxiv.org/pdf/2409.10940v1,arxiv
RoboKoop: Efficient Control Conditioned Representations from Visual Input in Robotics using Koopman Operator,2024,http://arxiv.org/abs/2409.03107v1,2409.03107v1,,,cs.RO,"cs.RO,cs.LG,eess.SY",https://arxiv.org/pdf/2409.03107v1,arxiv
Robot Air Hockey: A Manipulation Testbed for Robot Learning with Reinforcement Learning,2024,http://arxiv.org/abs/2405.03113v1,2405.03113v1,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2405.03113v1,arxiv
Robot Learning as an Empirical Science: Best Practices for Policy Evaluation,2024,http://arxiv.org/abs/2409.09491v2,2409.09491v2,,,cs.RO,cs.RO,https://arxiv.org/pdf/2409.09491v2,arxiv
Robot Learning with Super-Linear Scaling,2024,http://arxiv.org/abs/2412.01770v3,2412.01770v3,,,cs.RO,"cs.RO,cs.AI,cs.LG",https://arxiv.org/pdf/2412.01770v3,arxiv
Robot Utility Models: General Policies for Zero-Shot Deployment in New Environments,2024,http://arxiv.org/abs/2409.05865v1,2409.05865v1,,,cs.RO,"cs.RO,cs.LG",https://arxiv.org/pdf/2409.05865v1,arxiv
Robotic Learning in your Backyard: A Neural Simulator from Open Source Components,2024,http://arxiv.org/abs/2410.19564v1,2410.19564v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2410.19564v1,arxiv
Robotic Task Success Evaluation Under Multi-modal Non-Parametric Object Pose Uncertainty,2024,http://arxiv.org/abs/2403.10874v1,2403.10874v1,10.1108/IR-10-2024-0467,Industrial Robot (Article publication date: 31 January 2025),cs.RO,cs.RO,https://arxiv.org/pdf/2403.10874v1,arxiv
Robots Pre-train Robots: Manipulation-Centric Robotic Representation from Large-Scale Robot Datasets,2024,http://arxiv.org/abs/2410.22325v2,2410.22325v2,,,cs.RO,"cs.RO,cs.AI,cs.CV",https://arxiv.org/pdf/2410.22325v2,arxiv
Robust Dynamic Control Barrier Function Based Trajectory Planning for Mobile Manipulator,2024,http://arxiv.org/abs/2406.15806v1,2406.15806v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2406.15806v1,arxiv
Robust Manipulation Primitive Learning via Domain Contraction,2024,http://arxiv.org/abs/2410.11600v1,2410.11600v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2410.11600v1,arxiv
Rod models in continuum and soft robot control: a review,2024,http://arxiv.org/abs/2407.05886v2,2407.05886v2,,,cs.RO,cs.RO,https://arxiv.org/pdf/2407.05886v2,arxiv
Run-time Observation Interventions Make Vision-Language-Action Models More Visually Robust,2024,http://arxiv.org/abs/2410.01971v1,2410.01971v1,,,cs.RO,"cs.RO,cs.LG",https://arxiv.org/pdf/2410.01971v1,arxiv
SAFE-GIL: SAFEty Guided Imitation Learning for Robotic Systems,2024,http://arxiv.org/abs/2404.05249v2,2404.05249v2,,,cs.RO,"cs.RO,cs.LG,eess.SY",https://arxiv.org/pdf/2404.05249v2,arxiv
SECURE: Semantics-aware Embodied Conversation under Unawareness for Lifelong Robot Learning,2024,http://arxiv.org/abs/2409.17755v3,2409.17755v3,,,cs.RO,"cs.RO,cs.AI,cs.CL",https://arxiv.org/pdf/2409.17755v3,arxiv
SELFI: Autonomous Self-Improvement with Reinforcement Learning for Social Navigation,2024,http://arxiv.org/abs/2403.00991v2,2403.00991v2,,,cs.RO,"cs.RO,cs.CV,cs.LG",https://arxiv.org/pdf/2403.00991v2,arxiv
SERN: Simulation-Enhanced Realistic Navigation for Multi-Agent Robotic Systems in Contested Environments,2024,http://arxiv.org/abs/2410.16686v2,2410.16686v2,,,cs.RO,"cs.RO,cs.MA",https://arxiv.org/pdf/2410.16686v2,arxiv
SF-TIM: A Simple Framework for Enhancing Quadrupedal Robot Jumping Agility by Combining Terrain Imagination and Measurement,2024,http://arxiv.org/abs/2408.00486v2,2408.00486v2,,,cs.RO,cs.RO,https://arxiv.org/pdf/2408.00486v2,arxiv
"SPIRE: Synergistic Planning, Imitation, and Reinforcement Learning for Long-Horizon Manipulation",2024,http://arxiv.org/abs/2410.18065v1,2410.18065v1,,,cs.RO,"cs.RO,cs.AI,cs.CV,cs.LG",https://arxiv.org/pdf/2410.18065v1,arxiv
STEER: Flexible Robotic Manipulation via Dense Language Grounding,2024,http://arxiv.org/abs/2411.03409v1,2411.03409v1,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2411.03409v1,arxiv
STRAP: Robot Sub-Trajectory Retrieval for Augmented Policy Learning,2024,http://arxiv.org/abs/2412.15182v2,2412.15182v2,,,cs.RO,"cs.RO,cs.LG,eess.SY",https://arxiv.org/pdf/2412.15182v2,arxiv
Safe Expeditious Whole-Body Control of Mobile Manipulators for Collision Avoidance,2024,http://arxiv.org/abs/2409.14775v3,2409.14775v3,,,cs.RO,cs.RO,https://arxiv.org/pdf/2409.14775v3,arxiv
Sample Efficient Robot Learning in Supervised Effect Prediction Tasks,2024,http://arxiv.org/abs/2412.02331v2,2412.02331v2,,,cs.RO,"cs.RO,cs.AI,cs.LG",https://arxiv.org/pdf/2412.02331v2,arxiv
"Scaling Cross-Embodied Learning: One Policy for Manipulation, Navigation, Locomotion and Aviation",2024,http://arxiv.org/abs/2408.11812v1,2408.11812v1,,,cs.RO,"cs.RO,cs.LG",https://arxiv.org/pdf/2408.11812v1,arxiv
Scaling Manipulation Learning with Visual Kinematic Chain Prediction,2024,http://arxiv.org/abs/2406.07837v3,2406.07837v3,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2406.07837v3,arxiv
Scaling Proprioceptive-Visual Learning with Heterogeneous Pre-trained Transformers,2024,http://arxiv.org/abs/2409.20537v1,2409.20537v1,,Neurips 2024,cs.RO,"cs.RO,cs.CV,cs.LG",https://arxiv.org/pdf/2409.20537v1,arxiv
Screw Geometry Meets Bandits: Incremental Acquisition of Demonstrations to Generate Manipulation Plans,2024,http://arxiv.org/abs/2410.18275v1,2410.18275v1,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2410.18275v1,arxiv
See Spot Guide: Accessible Interfaces for an Assistive Quadruped Robot,2024,http://arxiv.org/abs/2402.11125v3,2402.11125v3,,,cs.RO,cs.RO,https://arxiv.org/pdf/2402.11125v3,arxiv
Semantically Controllable Augmentations for Generalizable Robot Learning,2024,http://arxiv.org/abs/2409.00951v1,2409.00951v1,,,cs.RO,"cs.RO,cs.AI,cs.CV,cs.LG",https://arxiv.org/pdf/2409.00951v1,arxiv
Sim-to-Real gap in RL: Use Case with TIAGo and Isaac Sim/Gym,2024,http://arxiv.org/abs/2403.07091v2,2403.07091v2,,,cs.RO,cs.RO,https://arxiv.org/pdf/2403.07091v2,arxiv
Simulation-Aided Policy Tuning for Black-Box Robot Learning,2024,http://arxiv.org/abs/2411.14246v1,2411.14246v1,10.1109/TRO.2025.3539192,,cs.RO,"cs.RO,cs.LG,eess.SY",https://arxiv.org/pdf/2411.14246v1,arxiv
Single-View 3D Reconstruction via SO(2)-Equivariant Gaussian Sculpting Networks,2024,http://arxiv.org/abs/2409.07245v1,2409.07245v1,,,cs.CV,"cs.CV,cs.RO",https://arxiv.org/pdf/2409.07245v1,arxiv
SkillMimicGen: Automated Demonstration Generation for Efficient Skill Learning and Deployment,2024,http://arxiv.org/abs/2410.18907v1,2410.18907v1,,2024 Conference on Robot Learning (CoRL),cs.RO,"cs.RO,cs.AI,cs.CV,cs.LG",https://arxiv.org/pdf/2410.18907v1,arxiv
So You Think You Can Scale Up Autonomous Robot Data Collection?,2024,http://arxiv.org/abs/2411.01813v1,2411.01813v1,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2411.01813v1,arxiv
Social Robot Navigation with Adaptive Proxemics Based on Emotions,2024,http://arxiv.org/abs/2401.17663v2,2401.17663v2,,,cs.RO,cs.RO,https://arxiv.org/pdf/2401.17663v2,arxiv
"Sparse Diffusion Policy: A Sparse, Reusable, and Flexible Policy for Robot Learning",2024,http://arxiv.org/abs/2407.01531v2,2407.01531v2,,,cs.RO,"cs.RO,cs.LG",https://arxiv.org/pdf/2407.01531v2,arxiv
SparseGrasp: Robotic Grasping via 3D Semantic Gaussian Splatting from Sparse Multi-View RGB Images,2024,http://arxiv.org/abs/2412.02140v1,2412.02140v1,,,cs.RO,"cs.RO,cs.CV,cs.LG",https://arxiv.org/pdf/2412.02140v1,arxiv
Sparsh: Self-supervised touch representations for vision-based tactile sensing,2024,http://arxiv.org/abs/2410.24090v1,2410.24090v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2410.24090v1,arxiv
Steering Your Generalists: Improving Robotic Foundation Models via Value Guidance,2024,http://arxiv.org/abs/2410.13816v2,2410.13816v2,,,cs.RO,"cs.RO,cs.LG",https://arxiv.org/pdf/2410.13816v2,arxiv
Surgical Robot Transformer (SRT): Imitation Learning for Surgical Tasks,2024,http://arxiv.org/abs/2407.12998v1,2407.12998v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2407.12998v1,arxiv
Survey of Learning-based Approaches for Robotic In-Hand Manipulation,2024,http://arxiv.org/abs/2401.07915v2,2401.07915v2,,,cs.RO,cs.RO,https://arxiv.org/pdf/2401.07915v2,arxiv
Survey on Datasets for Perception in Unstructured Outdoor Environments,2024,http://arxiv.org/abs/2404.18750v1,2404.18750v1,,,cs.CV,"cs.CV,cs.RO",https://arxiv.org/pdf/2404.18750v1,arxiv
System-Level Performance Metrics Sensitivity of an Electrified Heavy-Duty Mobile Manipulator,2024,http://arxiv.org/abs/2409.16186v1,2409.16186v1,,,eess.SY,eess.SY,https://arxiv.org/pdf/2409.16186v1,arxiv
TOP-ERL: Transformer-based Off-Policy Episodic Reinforcement Learning,2024,http://arxiv.org/abs/2410.09536v4,2410.09536v4,,The Thirteenth International Conference on Learning Representations (ICLR) 2025,cs.LG,"cs.LG,cs.RO",https://arxiv.org/pdf/2410.09536v4,arxiv
TRANSIC: Sim-to-Real Policy Transfer by Learning from Online Correction,2024,http://arxiv.org/abs/2405.10315v3,2405.10315v3,,,cs.RO,"cs.RO,cs.AI,cs.LG",https://arxiv.org/pdf/2405.10315v3,arxiv
Talk Through It: End User Directed Manipulation Learning,2024,http://arxiv.org/abs/2402.12509v1,2402.12509v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2402.12509v1,arxiv
Task-Aware Robotic Grasping by evaluating Quality Diversity Solutions through Foundation Models,2024,http://arxiv.org/abs/2411.14917v2,2411.14917v2,,,cs.RO,cs.RO,https://arxiv.org/pdf/2411.14917v2,arxiv
Task-Driven Co-Design of Mobile Manipulators,2024,http://arxiv.org/abs/2412.16635v2,2412.16635v2,10.1109/LRA.2025.3573622,,cs.RO,cs.RO,https://arxiv.org/pdf/2412.16635v2,arxiv
Task-agnostic Lifelong Robot Learning with Retrieval-based Weighted Local Adaptation,2024,http://arxiv.org/abs/2410.02995v4,2410.02995v4,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2410.02995v4,arxiv
Teaching Robots Where To Go And How To Act With Human Sketches via Spatial Diagrammatic Instructions,2024,http://arxiv.org/abs/2403.12465v3,2403.12465v3,,,cs.RO,cs.RO,https://arxiv.org/pdf/2403.12465v3,arxiv
Technical Report of Mobile Manipulator Robot for Industrial Environments,2024,http://arxiv.org/abs/2409.06693v2,2409.06693v2,,,cs.RO,cs.RO,https://arxiv.org/pdf/2409.06693v2,arxiv
TeleMoMa: A Modular and Versatile Teleoperation System for Mobile Manipulation,2024,http://arxiv.org/abs/2403.07869v2,2403.07869v2,,,cs.RO,"cs.RO,cs.AI,cs.LG",https://arxiv.org/pdf/2403.07869v2,arxiv
The Cambridge RoboMaster: An Agile Multi-Robot Research Platform,2024,http://arxiv.org/abs/2405.02198v2,2405.02198v2,,,cs.RO,"cs.RO,cs.MA,eess.SY",https://arxiv.org/pdf/2405.02198v2,arxiv
The Duality of Generative AI and Reinforcement Learning in Robotics: A Review,2024,http://arxiv.org/abs/2410.16411v2,2410.16411v2,10.1016/j.inffus.2025.104003,"Information Fusion Volume 129, May 2026, 104003",cs.RO,"cs.RO,cs.LG",https://arxiv.org/pdf/2410.16411v2,arxiv
The Influence of Demographic Variation on the Perception of Industrial Robot Movements,2024,http://arxiv.org/abs/2409.05049v1,2409.05049v1,,,cs.RO,"cs.RO,cs.HC",https://arxiv.org/pdf/2409.05049v1,arxiv
The Ingredients for Robotic Diffusion Transformers,2024,http://arxiv.org/abs/2410.10088v1,2410.10088v1,,,cs.RO,"cs.RO,cs.AI,cs.CV,cs.LG",https://arxiv.org/pdf/2410.10088v1,arxiv
The One RING: a Robotic Indoor Navigation Generalist,2024,http://arxiv.org/abs/2412.14401v2,2412.14401v2,,,cs.RO,"cs.RO,cs.CV",https://arxiv.org/pdf/2412.14401v2,arxiv
The Role of Domain Randomization in Training Diffusion Policies for Whole-Body Humanoid Control,2024,http://arxiv.org/abs/2411.01349v1,2411.01349v1,,,cs.RO,"cs.RO,cs.LG",https://arxiv.org/pdf/2411.01349v1,arxiv
The Shortcomings of Force-from-Motion in Robot Learning,2024,http://arxiv.org/abs/2407.02904v1,2407.02904v1,,,cs.RO,"cs.RO,cs.AI,cs.LG",https://arxiv.org/pdf/2407.02904v1,arxiv
Theia: Distilling Diverse Vision Foundation Models for Robot Learning,2024,http://arxiv.org/abs/2407.20179v2,2407.20179v2,,,cs.RO,"cs.RO,cs.AI,cs.CV,cs.LG",https://arxiv.org/pdf/2407.20179v2,arxiv
TidyBot++: An Open-Source Holonomic Mobile Manipulator for Robot Learning,2024,http://arxiv.org/abs/2412.10447v1,2412.10447v1,,,cs.RO,"cs.RO,cs.AI,cs.CV,cs.LG",https://arxiv.org/pdf/2412.10447v1,arxiv
To Lead or to Follow? Adaptive Robot Task Planning in Human-Robot Collaboration,2024,http://arxiv.org/abs/2401.01483v2,2401.01483v2,10.1109/TRO.2025.3582816,"IEEE Transactions on Robotics, vol. 41, pp. 4215-4235, 2025",cs.RO,cs.RO,https://arxiv.org/pdf/2401.01483v2,arxiv
Toward Precise Robotic Weed Flaming Using a Mobile Manipulator with a Flamethrower,2024,http://arxiv.org/abs/2407.04929v1,2407.04929v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2407.04929v1,arxiv
Towards Generalist Robot Learning from Internet Video: A Survey,2024,http://arxiv.org/abs/2404.19664v5,2404.19664v5,10.1613/jair.1.17400,"Journal of Artificial Intelligence Research, Vol.83, Article 12. Publication date: July 2025",cs.RO,"cs.RO,cs.LG",https://arxiv.org/pdf/2404.19664v5,arxiv
Towards Open-World Mobile Manipulation in Homes: Lessons from the Neurips 2023 HomeRobot Open Vocabulary Mobile Manipulation Challenge,2024,http://arxiv.org/abs/2407.06939v1,2407.06939v1,,,cs.RO,"cs.RO,cs.CV",https://arxiv.org/pdf/2407.06939v1,arxiv
Towards Over-Canopy Autonomous Navigation: Crop-Agnostic LiDAR-Based Crop-Row Detection in Arable Fields,2024,http://arxiv.org/abs/2403.17774v3,2403.17774v3,,,cs.RO,cs.RO,https://arxiv.org/pdf/2403.17774v3,arxiv
Towards Semi-Autonomous Robotic Arm Manipulation Operator Intention Detection from Force Data,2024,http://arxiv.org/abs/2402.10220v2,2402.10220v2,10.1109/ACCESS.2024.3523325,,cs.RO,"cs.RO,eess.SP",https://arxiv.org/pdf/2402.10220v2,arxiv
Towards an Efficient Synthetic Image Data Pipeline for Training Vision-Based Robot Systems,2024,http://arxiv.org/abs/2411.06166v1,2411.06166v1,,New England Manipulation Symposium 2024,cs.RO,cs.RO,https://arxiv.org/pdf/2411.06166v1,arxiv
TraceVLA: Visual Trace Prompting Enhances Spatial-Temporal Awareness for Generalist Robotic Policies,2024,http://arxiv.org/abs/2412.10345v3,2412.10345v3,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2412.10345v3,arxiv
Traversability-Aware Legged Navigation by Learning from Real-World Visual Data,2024,http://arxiv.org/abs/2410.10621v2,2410.10621v2,,,cs.RO,cs.RO,https://arxiv.org/pdf/2410.10621v2,arxiv
